id,date,lat,lon
3792,202002,40.71687,-74.03281
3793,201906,40.732339777151054,-73.97898383438587
3795,201906,40.671907,-73.993612
3798,201907,40.752269,-73.982079
3798,202005,40.752,-73.983
3799,201907,40.74964,-73.98805
380,201310,40.73401143,-74.00293877
380,202005,40.734,-74.004
3803,201908,40.665816,-73.956934
3803.05,202102,40.666318,-73.985461
3803.05,202102,40.666318,-73.985462
3803.05,202102,40.6663181,-73.9854617
3803.09,202102,40.668127,-73.983776
3803.09,202102,40.668127,-73.98377641
3804,201908,40.702461,-73.986842
3805,201909,40.776173,-73.959757
3808,202002,40.752474,-73.939991
3809,201908,40.763201,-73.978458
3809,201909,40.763189,-73.978434
3810,201908,40.782593,-73.971211
3811,201909,40.77485,-73.9342
3811.05,202102,40.666197,-73.992466
3812,201909,40.734814,-73.992085
3812,202003,40.734,-73.992
3813,202009,40.745686,-74.005141
3814,201911,40.761573,-73.972628
3815,201910,40.755293,-73.967641
3816,201909,40.71429,-73.93323
3817,201909,40.71773,-73.94051
3818,201909,40.72984,-73.94839
3818,202002,40.731,-73.947
3819,201909,40.73396,-73.95204
382,201310,40.73492695,-73.99200509
3820,201909,40.69757,-73.93098
3821,201909,40.70106,-73.93318
3821,202001,40.701,-73.932
3822,201909,40.70076,-73.93641
3823,201909,40.70099,-73.93921
3824,201911,40.6786,-73.90369
3825,201911,40.68139,-73.90756
3826,201910,40.68458,-73.90925
3827,201910,40.68565,-73.91564
3827,202006,40.686,-73.917
3828,201910,40.68652,-73.91321
3828,202006,40.686,-73.914
3829,201910,40.6882,-73.90798
383,201310,40.735238,-74.000271
3830,201911,40.68858,-73.91227
3831,201911,40.68663,-73.9168
3832,201911,40.69055,-73.91181
3833,201910,40.69122,-73.91693
3834,201910,40.69467,-73.90663
3834.1,202102,40.668662,-73.97988
3834.1,202102,40.668663,-73.979881
3834.1,202103,40.6686627,-73.97988067
3834.10,202102,40.668662,-73.97988
3834.10,202102,40.668663,-73.979881
3834.10,202102,40.6686627,-73.97988067
3835,201911,40.69385,-73.90974
3836,201910,40.69146,-73.92146
3837,201910,40.69329,-73.92852
3838,201910,40.69356,-73.92524
3839,201910,40.69545,-73.91164
384,201310,40.68317813,-73.9659641
384,201508,40.683048,-73.964915
3840,201910,40.69811,-73.90904
3841,201910,40.69543,-73.9196
3842,201909,40.69502,-73.92825
3842.08,202102,40.668627,-73.987
3842.08,202102,40.668627,-73.987001
3842.08,202102,40.6686273,-73.98700053
3843,201910,40.69905,-73.91516
3844,201910,40.69943,-73.91337
3845,201910,40.70108,-73.9179
3846,201910,40.69676,-73.92302
3847,201910,40.69671,-73.92807
3847.04,202102,40.667941,-73.9588
3847.04,202102,40.6679411,-73.9588
3848,201910,40.69544,-73.93223
3849,201910,40.70636,-73.91945
385,201310,40.75797322,-73.96603308
3850,201910,40.70907,-73.92157
3850,202006,40.71,-73.923
3850.03,202102,40.668545,-73.993332
3850.03,202102,40.668546,-73.993333
3850.03,202102,40.6685455,-73.99333264
3851,201910,40.71401,-73.92793
3852,201910,40.70869,-73.92587
3853,201909,40.70686,-73.92851
3853,202006,40.707,-73.929
3854,201909,40.716657,-73.93637
3854,201912,40.716,-73.935
3855,201910,40.71882,-73.93948
3856,201910,40.72577,-73.94173
3856.03,202109,40.668757,-73.966438
3857,201910,40.72158,-73.94546
3858,201909,40.73124,-73.95161
3859,201912,40.72795,-73.95414
386,201310,40.71494807,-74.00234482
3860,201910,40.70166,-73.92754
3861,201910,40.70113,-73.91422
3862,201910,40.69714,-73.91566
3863,201910,40.69296,-73.91605
3864,201910,40.68929,-73.90951
3865,201910,40.69081,-73.90448
3865.05,202102,40.668132,-73.973638
3865.05,202102,40.668132,-73.97363831
3866,201911,40.68906,-73.90506
3867,201911,40.67945,-73.90474
3868,201910,40.693,-73.90824
3869,201910,40.692,-73.92617
387,201310,40.71273266,-74.0046073
3870,201910,40.697481,-73.935877
3871,201911,40.68281,-73.90623
3872,201911,40.6972,-73.90674
3873,201911,40.70068,-73.90742
3874,201911,40.70461,-73.91054
3874.01,202102,40.670483,-73.982089
3874.01,202102,40.670484,-73.98209
3874.01,202102,40.6704836,-73.98208968
3875,201911,40.6988,-73.9007
3876,201911,40.69922,-73.89795
3876,202006,40.698,-73.899
3877,201912,40.70555,-73.90245
3878,201911,40.69812,-73.90271
3879,201910,40.68822,-73.91966
3879.04,202102,40.669178,-73.955416
3879.04,202102,40.6691783,-73.9554162
388,201310,40.749717753,-74.002950346
388,201501,40.74971775,-74.00295035
388,202003,40.749,-74.004
3880,201911,40.7098,-73.91727
3880,202006,40.71,-73.917
3881,201910,40.818299,-73.960405
3882,201911,40.69517,-73.90311
3882.01,202102,40.668603,-73.990439
3882.01,202102,40.668603,-73.9904394
3883,201911,40.70577,-73.91292
3884,201912,40.69969,-73.9022
3885,201911,40.70413,-73.90737
3886,201911,40.70553,-73.9096
3887,201911,40.71246,-73.91873
3887,202006,40.713,-73.92
3887.03,202102,40.668674,-73.961814
3887.03,202102,40.668674,-73.961815
3887.03,202102,40.6686744,-73.9618148
3888,201912,40.70793,-73.91092
389,201310,40.71044554,-73.96525063
3890,201910,40.69047,-73.923511
3891,201910,40.698,-73.9127
3892,201911,40.75473,-73.93367
3893,201911,40.68319988172761,-73.91166642308235
3893,202006,40.683,-73.911
3894,202010,40.740983,-74.001702
3895,201911,40.70157340873792,-73.90876293182373
3896,201911,40.70183,-73.90625
3897,201912,40.70863,-73.91497
3898,201911,40.763954,-73.9646
3899,201911,40.72084,-73.94844
390,201310,40.69221589,-73.9842844
390,202001,40.692,-73.983
3900,201911,40.72226,-73.93889
3901,201911,40.70998,-73.91116
3902,201912,40.70694,-73.90632
3903,201911,40.68989,-73.91458
3905,202001,40.732647,-73.99011
3905.15,202102,40.670383,-73.978396
3905.15,202102,40.670384,-73.978397
3905.15,202102,40.6703837,-73.97839676
3906,202004,40.711444,-74.014847
3907,201912,40.70112,-73.93039
3908,201911,40.70463,-74.01507
3909,201912,40.70408,-73.90408
3909,202006,40.704,-73.905
391,201310,40.69760127,-73.99344559
391,201912,40.698,-73.992
3910,201912,40.709697,-73.907856
3911,201912,40.683426,-73.984275
3912,202001,40.7903,-73.9597
3913,202002,40.699569,-73.979827
3914,202002,40.783786,-73.981687
3914.02,202102,40.670492,-73.985416
3914.02,202102,40.670492,-73.985417
3914.02,202102,40.6704922,-73.98541675
3916,202001,40.708485,-74.002751
3917,202001,40.69178,-73.97877
3918,202001,40.72387,-73.975767
3919,202003,40.70437,-74.00637
3919.07,202102,40.670776,-73.95768
3919.07,202102,40.670777,-73.95768
3919.07,202102,40.6707767,-73.9576801
392,201310,40.695065,-73.987167
3920,202005,40.810224,-73.937195
3921,202005,40.805701,-73.925177
3922,202007,40.807466,-73.927107
3922.02,202102,40.671907,-73.993612
3923,202005,40.808484,-73.928803
3924,202005,40.810893,-73.927311
3925,202006,40.812304,-73.929153
3926,202005,40.81014,-73.93973
3927,202006,40.81296,-73.941878
3928,202006,40.813539,-73.94521
3928.08,202102,40.671649,-73.963114
3928.08,202102,40.671649,-73.963115
3928.08,202102,40.6716493,-73.9631145
3929,202005,40.81093,-73.921606
393,201310,40.72299208,-73.97995466
3930,202006,40.812735,-73.923697
3930,202006,40.812,-73.923
3931,202005,40.814469,-73.924963
3931.09,202104,40.671409,-74.001328
3932,202005,40.816576,-73.927987
3933,202007,40.817755,-73.92965
3934,202006,40.816234,-73.948222
3935,202005,40.816355,-73.954295
3936,202006,40.820003,-73.959089
3937,202005,40.805089,-73.918889
3938,202005,40.80262,-73.9174
3939,202005,40.800933,-73.913863
394,201310,40.72521311,-73.97768752
3940,202005,40.800425,-73.911034
3940.04,202102,40.672672,-74.008795
3940.04,202102,40.67267243410948,-74.0087952464819
3941,202005,40.801657,-73.909513
3942,202007,40.8190344,-73.956156
3944,202005,40.818215,-73.950988
3945,202005,40.819746,-73.951819
3946,202005,40.818477,-73.947568
3946.07,202104,40.672784,-73.979826
3947,202005,40.804168,-73.911545
3948,202006,40.805559,-73.914718
3949,202006,40.807408,-73.91924
395,201310,40.68807003,-73.98410637
3950,202005,40.809619,-73.917875
3951,202006,40.808633,-73.916124
3952,202006,40.806896,-73.911837
3953,202007,40.82281,-73.937413
3954,202006,40.807258,-73.907999
3954,202006,40.806,-73.908
3955,202005,40.808891,-73.91081
3955.05,202102,40.670513,-73.988765
3955.05,202102,40.670514,-73.988766
3955.05,202102,40.6705135,-73.98876585
3956,202005,40.811112,-73.914932
3956,202006,40.812,-73.914
3957,202005,40.811675,-73.917037
3958,202005,40.812299,-73.92037
3959,202006,40.823498,-73.94386
396,201310,40.680342423,-73.9557689392
396,201501,40.68034242,-73.95576894
396,202006,40.68,-73.956
3960,202006,40.822756,-73.951346
3960.01,202102,40.672168,-73.9609
3960.01,202102,40.6721683,-73.9609
3961,202005,40.820036,-73.921411
3963,202006,40.816827,-73.917338
3963,202006,40.818,-73.917
3964,202007,40.814383,-73.915368
3965,202006,40.814046,-73.91186
3965,202006,40.815,-73.911
3966,202006,40.811314,-73.907729
3967,202006,40.826969,-73.949738
3968,202006,40.814232,-73.903927
3969,202007,40.815887,-73.911918
397,201310,40.68415748,-73.96922273
3970,202007,40.819609,-73.916071
3972,202008,40.822215,-73.914688
3972.08,202102,40.672506,-74.004947
3972.08,202102,40.672505,-74.004946
3972.08,202102,40.6725058,-74.00494695
3973,202007,40.827212,-73.942722
3975,202007,40.820713,-73.911759
3976,202007,40.819823,-73.912411
3977,202007,40.81899,-73.90202
3978,202007,40.82188,-73.907521
3978.13,202102,40.671197,-73.974841
3978.13,202102,40.671198,-73.974841
3978.13,202102,40.6711978,-73.97484126
398,201310,40.69165183,-73.9999786
3980,202007,40.829523,-73.944279
3981,202007,40.830476,-73.939929
3981.1,202102,40.673636,-74.011956
3981.1,202102,40.673635,-74.011955
3981.1,202104,40.67363551341504,-74.01195555925369
3981.10,202102,40.673635,-74.011955
3981.10,202102,40.673636,-74.011956
3981.10,202102,40.67363551341504,-74.01195555925369
3982,202007,40.817166,-73.914737
3983,202008,40.817802,-73.905203
3984,202007,40.824013,-73.954743
3985,202008,40.820302,-73.903944
3986,202005,40.81734,-73.922962
3987,202006,40.813135,-73.909235
3987.06,202102,40.672815,-73.983523
3987.06,202102,40.672816,-73.983524
3987.06,202102,40.6728155,-73.98352355
3988,202005,40.805631,-73.934077
3989,202005,40.808384,-73.923604
3989,202006,40.809,-73.923
399,201310,40.68851534,-73.9647628
3992,202004,40.8428422,-73.9421253
3993,202005,40.771771,-73.990625
3993.03,202102,40.672695,-73.954131
3994,202005,40.802554,-73.933509
3995,202005,40.812191,-73.937838
3995,202006,40.812,-73.938
3996,202005,40.806414,-73.936085
3996.01,202102,40.672602,-73.98983
3996.01,202102,40.672603,-73.98983
3996.01,202102,40.67260298150126,-73.98983001708984
3997,202006,40.815484,-73.935856
3998,202005,40.813619,-73.939336
3999,202007,40.81695971032464,-73.9422959089279
400,201310,40.71926081,-73.98178024
4000,202006,40.819783,-73.936521
4001,202007,40.821111,-73.935971
4001.09,202102,40.673723,-73.963161
4001.09,202102,40.673724,-73.963161
4001.09,202102,40.6737236,-73.9631611
4002,202006,40.820877,-73.939249
4004,202006,40.820681,-73.945144
4005,202006,40.821294,-73.947868
4006,202006,40.814673,-73.91839
4007,202006,40.823168,-73.955857
4009,202006,40.827305,-73.951989
401,201310,40.72019576,-73.98997825
401,201912,40.719,-73.989
4010,202006,40.825244,-73.947257
4010.01,202105,40.673134,-73.969106
4010.01,202108,40.6711978,-73.97484126
4010.13,202102,40.675021,-73.971115
4010.13,202102,40.67502,-73.971114
4010.13,202102,40.6750207,-73.97111473
4010.15,202102,40.672968,-73.97088
4010.15,202102,40.672967,-73.970879
4010.15,202102,40.6729679,-73.97087984
4011,202006,40.816124,-73.908116
4012,202006,40.827075,-73.945909
4013,202008,40.82831,-73.942924
4013.08,202102,40.674706,-74.007557
4013.08,202102,40.674705,-74.007557
4013.08,202102,40.6747055,-74.0075572
4014,202007,40.829114,-73.950426
4015,202008,40.82923,-73.936996
4016,202005,40.812346,-73.946168
4017,202005,40.81449,-73.936153
4018,202007,40.817555,-73.957163
4019,202005,40.803399,-73.919763
4019.06,202102,40.674089,-73.978728
4019.06,202102,40.674088,-73.978728
4019.06,202102,40.6740886,-73.9787282
402,201310,40.7403432,-73.98955109
4020,202006,40.825125,-73.941616
4021,202005,40.813224,-73.930605
4023,202006,40.819241,-73.941057
4024,202007,40.826406,-73.937948
4025,202007,40.826881,-73.941427
4027,202008,40.830663,-73.941323
4028,202008,40.830702,-73.936371
4028.03,202102,40.67507,-73.987752
4028.03,202102,40.675071,-73.987752
4028.03,202102,40.6750705,-73.98775226
4028.04,202104,40.673746,-73.985649
4029,202007,40.816402,-73.919549
403,201310,40.72502876,-73.99069656
4030,202009,40.822267,-73.916792
4031,202008,40.81989,-73.908351
4032,202007,40.82057,-73.917579
4033.06,202102,40.67418,-73.956494
4033.06,202102,40.674181,-73.956495
4033.06,202102,40.6741806,-73.9564947
4034,202007,40.821728,-73.952761
4035,202007,40.831327,-73.946665
4036,202006,40.7639089,-73.9477213
4037,202006,40.757284,-73.9536
4038,202006,40.75370225419114,-73.95865201950072
404,201310,40.7405826,-74.00550867
4040,202008,40.742684734875695,-73.98671329021454
4041,202007,40.825289,-73.936232
4042.08,202102,40.674012,-73.967146
4042.08,202102,40.674012,-73.967145
4042.08,202102,40.6740123,-73.9671457
4043,202008,40.782535857724106,-73.97908508777618
4044,202007,40.75461,-73.99177
4045,202007,40.77237,-73.99005
4045.01,202102,40.67434,-74.001946
4045.01,202102,40.67434,-74.001947
4045.01,202102,40.67434,-74.00194698
4047,202008,40.832081,-73.942386
4048,202008,40.832314,-73.94102
405,201310,40.739323,-74.008119
4050,202008,40.833303,-73.939326
4051,202008,40.834468,-73.939865
4051.01,202102,40.675146,-73.975232
4051.01,202102,40.675147,-73.975232
4051.01,202102,40.675146838709786,-73.97523209452629
4052,202008,40.83618,-73.939789
4053,202008,40.835798,-73.937496
4054,202008,40.839278,-73.945446
4054.02,202102,40.675327,-74.01007
4054.02,202102,40.675327,-74.010069
4054.02,202102,40.6753274,-74.0100698
4055,202008,40.84004,-73.942939
4056,202008,40.839137,-73.941409
4057,202008,40.839443,-73.937044
4058,202007,40.75863,-73.97513
4059,202008,40.842941,-73.938631
406,201310,40.69512845,-73.99595065
4060,202008,40.842173,-73.935111
4060.09,202102,40.675162,-73.981483
4060.09,202102,40.6751622,-73.9814832
4060.09,202109,40.672815,-73.983523
4061,202008,40.84522,-73.940493
4062,202008,40.844044,-73.933651
4063,202008,40.846052,-73.937648
4064,202007,40.807347437082,-73.90809774398804
4065,202008,40.848467,-73.936064
4066,202008,40.847305,-73.933291
4066.15,202102,40.676368,-73.952918
4067,202008,40.847396,-73.931205
4068,202008,40.852252,-73.937854
4069,202008,40.848282,-73.941343
407,201310,40.700469,-73.991454
4070,202008,40.849972,-73.938423
4071,202008,40.835775,-73.9434
4072,202008,40.75793646243674,-73.97960275411606
4073,202008,40.75969995906254,-73.97808194160461
4074,202008,40.838191,-73.936085
4074.03,202102,40.676519,-73.959608
4074.03,202102,40.67652,-73.959608
4074.03,202102,40.6765198,-73.9596082
4075,202008,40.78476,-73.969862
4076,202008,40.820089,-73.928947
4077.04,202102,40.674695,-73.997857
4077.04,202102,40.674696,-73.997858
4077.04,202102,40.6746957,-73.99785768
4077.07,202102,40.676394,-73.998698
4077.07,202102,40.676395,-73.998699
4077.07,202102,40.6763947,-73.99869893
4078,202009,40.823732,-73.919379
4079,202008,40.828847,-73.91769
408,201310,40.71076228,-73.99400398
4080,202010,40.831444,-73.926226
4081,202008,40.83173,-73.922394
4082,202008,40.833909,-73.92112
4083,202009,40.83649,-73.918316
4083.13,202102,40.6767,-73.969024
4084,202008,40.835334,-73.9154
4085,202008,40.839549,-73.913004
4086,202008,40.840536,-73.919228
4086.05,202102,40.676999,-74.006471
4086.05,202102,40.6769993,-74.00647134
4086.06,202102,40.676374,-74.003249
4086.06,202102,40.676374,-74.00325
4086.06,202102,40.6763744,-74.00324957
4087,202008,40.84207,-73.926075
4088,202008,40.843965,-73.920999
409,201310,40.6906495,-73.95643107
4090,202008,40.823429,-73.924689
4091,202009,40.829797,-73.931015
4092,202009,40.830179,-73.928747
4093,202009,40.827115,-73.92272
4094,202009,40.825716,-73.915585
4095,202010,40.83263,-73.925101
4095.03,202102,40.677342,-74.01275
4095.03,202102,40.677343,-74.012751
4095.03,202102,40.6773429,-74.01275056
4095.1,202102,40.675832,-74.014726
4095.1,202102,40.675833,-74.014726
4095.1,202103,40.6758329439129,-74.01472628116608
4095.10,202102,40.675832,-74.014726
4095.10,202102,40.675833,-74.014726
4095.10,202102,40.6758329439129,-74.01472628116608
4096,202008,40.834263,-73.917641
4098,202008,40.839312,-73.922423
4099,202008,40.834015,-73.908863
410,201310,40.72066442,-73.98517977
4101,202008,40.826677,-73.929327
4101.17,202105,40.676757,-73.983262
4102,202009,40.829608,-73.921461
4103,202008,40.834457,-73.928381
4104,202008,40.818212,-73.955277
4105,202009,40.823162,-73.923267
4106,202008,40.832812,-73.929372
4107,202010,40.837213,-73.908345
4107.05,202102,40.675832,-73.956167
4107.05,202102,40.675832,-73.956168
4107.05,202102,40.6758324,-73.9561677
4107.13,202102,40.677592,-73.955637
4107.13,202102,40.67759206937376,-73.955637216568
4108,202009,40.843264,-73.904867
4109,202008,40.84925,-73.93022
411,201310,40.72228087,-73.97668709
411,202003,40.722,-73.977
4110,202008,40.72506551015475,-73.97515833377838
4110.1,202102,40.677728,-73.993641
4110.1,202102,40.677729,-73.993641
4110.1,202102,40.6777287,-73.99364123
4110.10,202102,40.677728,-73.993641
4110.10,202102,40.677729,-73.993641
4110.10,202102,40.6777287,-73.99364123
4111,202101,40.74275179648995,-73.9847157150507
4112,202010,40.78294,-73.93077
4113,202010,40.79346,-73.92389
4114,202010,40.79558,-73.91906
4115,202010,40.80046,-73.92404
4116,202008,40.830262,-73.923391
4116.08,202102,40.676969,-73.96579
4116.08,202102,40.6769694,-73.96579
4117,202009,40.66407983678161,-73.96025128666679
4118,202009,40.70858894240581,-74.00935482235809
4119.04,202102,40.678356,-74.000145
4119.04,202102,40.6783563,-74.00014502
412,201310,40.7158155,-73.99422366
412,202003,40.716,-73.995
4120,202009,40.7494985460252,-73.97729203113158
4121,202009,40.74714,-73.97113
4122,202008,40.79249519495111,-73.96417066463071
4123,202008,40.79603684159984,-73.96158903853575
4124,202008,40.78866499127884,-73.96680057048798
4124.04,202102,40.680356,-73.947679
4124.04,202102,40.6803560840434,-73.9476791024208
4125,202009,40.827883,-73.927111
4125.07,202102,40.677614,-73.973242
4125.07,202102,40.677615,-73.973243
4125.07,202102,40.6776147,-73.97324283
4126,202009,40.825737,-73.927311
4127,202009,40.839142,-73.925961
4128,202009,40.837576,-73.910489
4128.08,202102,40.677774,-74.009461
4128.08,202102,40.677775,-74.009461
4128.08,202102,40.6777748,-74.0094613
4129,202009,40.832057,-73.927421
4130,202009,40.831584,-73.9149
4131,202009,40.844075,-73.917256
4132,202009,40.812769,-73.901583
4133,202009,40.815077,-73.899939
4134,202009,40.816343,-73.896447
4134.06,202102,40.67653,-73.978469
4134.06,202102,40.67653,-73.978468
4134.06,202102,40.6765304,-73.97846879
4135,202009,40.819701,-73.901311
4136,202010,40.824,-73.91089
4137,202009,40.823872,-73.908699
4137.1,202102,40.677236,-74.015665
4137.10,202102,40.677236,-74.015665
4137.14,202110,40.67818387977647,-74.0170168876648
4137.14,202110,40.678184,-74.017017
4138,202009,40.82696,-73.907451
4139,202009,40.824796,-73.90242
414,201310,40.70281858,-73.98765762
4140,202009,40.822545,-73.901824
4141,202009,40.818185,-73.894143
4142,202010,40.816126,-73.891559
4143,202010,40.813991,-73.8855
4143.03,202102,40.679097,-73.987654
4143.03,202102,40.679098,-73.987655
4143.03,202102,40.67909799721684,-73.98765474557877
4143.04,202102,40.677027,-73.9865
4144,202010,40.816567,-73.888161
4146,202010,40.818743,-73.890247
4147,202009,40.821075,-73.895069
4148,202009,40.821967,-73.896752
4148.07,202102,40.679194,-73.95879
4148.07,202102,40.6791944,-73.9587903
4149,202010,40.82895,-73.90521
415,201310,40.7047177,-74.00926027
4150,202009,40.836103,-73.907199
4151,202009,40.832678,-73.905158
4151.01,202102,40.678724,-73.99599
4151.01,202102,40.678724,-73.995991
4151.01,202102,40.6787242,-73.99599099
4152,202009,40.830471,-73.904556
4153,202010,40.82394,-73.894025
4154,202009,40.820578,-73.888271
4155,202009,40.827184,-73.893721
4156,202009,40.83545,-73.90153
4157,202010,40.833246,-73.896599
4157.1,202102,40.679438,-73.968043
4157.1,202102,40.679439,-73.968044
4157.1,202106,40.6794388,-73.9680438
4157.10,202102,40.679438,-73.968043
4157.10,202102,40.679439,-73.968044
4157.10,202102,40.6794388,-73.9680438
4157.15,202106,40.677675,-73.969021
4157.15,202106,40.67767534269111,-73.96902143955231
4157.15,202106,40.6767,-73.969024
4158,202009,40.830529,-73.894717
4159,202009,40.839586,-73.900277
416,201310,40.68753406,-73.97265183
4160,202010,40.843079,-73.900216
4161,202009,40.84224,-73.8985
4161.01,202102,40.6786,-73.90369
4162,202009,40.834124,-73.88955
4163,202010,40.832649,-73.885272
4164,202010,40.836274,-73.884308
4165,202010,40.82809,-73.91288
4166,202009,40.82441,-73.92818
4166.08,202102,40.679331,-73.975195
4166.08,202102,40.67933,-73.975195
4166.08,202102,40.6793307,-73.97519523
4167,202009,40.84301,-73.91172
4168,202010,40.842675,-73.908544
4169,202009,40.83899,-73.9109
4169.04,202102,40.679043,-74.011169
417,201310,40.71291224,-74.01020234
4170,202010,40.828975,-73.911259
4171,202010,40.828199,-73.903719
4172,202010,40.829896,-73.907618
4173,202010,40.825322,-73.887729
4174,202009,40.834857,-73.903743
4175,202009,40.838379,-73.905838
4175.14,202102,40.679278,-73.98154
4175.14,202102,40.679279,-73.98154
4175.14,202102,40.6792788,-73.98154004
4175.15,202102,40.677274,-73.98282
4175.15,202102,40.6772744,-73.98282002
4177,202010,40.831762,-73.896853
4179,202010,40.830051,-73.892103
418,201310,40.70224,-73.982578
4180,202010,40.830025,-73.886312
4181,202011,40.832171,-73.889686
4182,202010,40.831998,-73.892686
4183,202011,40.839229,-73.899047
4184,202012,40.836733,-73.887931
4184.07,202102,40.678611,-73.990372
4184.07,202102,40.678612,-73.990373
4184.07,202102,40.6786115,-73.99037292
4185,202010,40.839335,-73.886445
4186,202010,40.818154,-73.925294
4188,202009,40.83299,-73.94592
4189,202010,40.83579,-73.913741
419,201310,40.69580705,-73.97355569
4190,202009,40.840683,-73.915073
4190.06,202102,40.678045,-73.962408
4191,202009,40.827301,-73.896372
4192,202010,40.826303,-73.898751
4193,202009,40.85168,-73.94186
4193.14,202102,40.680959,-73.999057
4193.14,202102,40.6809591,-73.99905709
4194,202010,40.840484,-73.917946
4195,202009,40.83094,-73.91125
4198,202010,40.824811,-73.916407
4199,202009,40.83406,-73.92243
4199.12,202102,40.680974,-73.971009
4199.12,202102,40.680974,-73.97101
4199.12,202102,40.6809741,-73.9710097
420,201310,40.68764484,-73.96968902
4200,202011,40.844811,-73.912042
4201,202009,40.83999,-73.90549
4202,202009,40.819999,-73.897263
4202.04,202102,40.679432,-74.00785
4202.04,202102,40.679433,-74.00785
4202.04,202102,40.6794327,-74.00785041
4203,202012,40.824956,-73.891677
4203.04,202102,40.67945,-73.90474
4204,202010,40.826706,-73.888719
4205,202010,40.841092,-73.892317
4205.06,202102,40.678906,-73.941427
4205.06,202102,40.678907,-73.941428
4205.06,202102,40.67890679,-73.94142771
4206,202010,40.811892,-73.904192
4207,202010,40.83130549267296,-73.91744792461395
4208,202011,40.822351,-73.926907
4208.11,202102,40.679576,-73.978549
4208.11,202102,40.679577,-73.97855
4208.11,202102,40.6795766,-73.97854971
4209,202010,40.838706,-73.927034
421,201310,40.69573398,-73.97129668
4210,202010,40.83196,-73.91956
4211,202010,40.82995,-73.898802
4212,202010,40.83171,-73.90208
4213,202010,40.835302,-73.895133
4214,202012,40.72583996792375,-74.0076532959938
4214.03,202102,40.680983,-73.950047
4214.03,202102,40.680983,-73.950048
4214.03,202102,40.6809833854,-73.9500479759
4214.03,202110,40.813539,-73.94521
4215,202012,40.74005708567285,-74.0052741765976
4217.02,202102,40.680213,-73.984327
4217.02,202102,40.680213,-73.984326
4217.02,202102,40.6802133,-73.98432695
4219,202011,40.75414519263519,-73.9960889518261
422,201310,40.770513,-73.988038
422,201912,40.77,-73.989
4220,202010,40.823061,-73.941928
4222,202010,40.822217,-73.928939
4222.02,202102,40.680342,-73.955768
4222.02,202102,40.680342,-73.955769
4222.02,202102,40.680342423,-73.9557689392
4225,202010,40.69623297129316,-73.99142056703568
4225.14,202102,40.680611,-73.994758
4225.14,202102,40.680611,-73.99475825
4227,202010,40.837037,-73.890413
4228,202010,40.839194,-73.888587
4228.02,202102,40.679426,-73.929891
4228.02,202102,40.679427,-73.929891
4228.02,202102,40.6794268,-73.9298911
4229,202010,40.840494,-73.911479
423,201310,40.76584941,-73.98690506
423,202002,40.767,-73.986
4230,202010,40.8358771,-73.8931428
4231.04,202102,40.680483,-73.964679
4231.04,202102,40.680484,-73.96468
4231.04,202102,40.6804836,-73.9646795
4232,202011,40.756951,-73.982631
4235,202012,40.76473420006519,-73.99194359779358
4236,202012,40.768333,-73.992573
4237.01,202102,40.681459,-73.934903
4237.01,202102,40.68146,-73.934903
4237.01,202102,40.6814598,-73.934903
4237.02,202102,40.68001,-73.938475
4237.02,202102,40.680011,-73.938475
4237.02,202102,40.6800105,-73.938475
4238,202012,40.762009,-73.996975
4239,202012,40.757334,-73.974235
4240,202101,40.752643,-73.974996
4243.01,202102,40.681211,-74.008609
4243.01,202102,40.681212,-74.008609
4243.01,202102,40.6812117,-74.00860912
4244,202101,40.752149,-73.989539
4244.06,202102,40.68139,-73.90756
4245,202011,40.821952,-73.888546
4247,202011,40.832164,-73.949702
4248,202012,40.70336686695866,-74.007867872715
4249,202011,40.83617913677475,-73.90730146322765
4249.1,202104,40.681778,-73.979889
4249.1,202104,40.68177810928762,-73.97988975048065
4249.1,202105,40.681778,-73.97989
4249.10,202104,40.681778,-73.979889
4249.10,202104,40.68177810928762,-73.97988975048065
4249.10,202105,40.681778,-73.97989
4250,202012,40.81872569990116,-73.88862490653992
4251,202101,40.83670566862804,-73.92608866095543
4252,202101,40.827629,-73.886659
4254,202101,40.752443,-73.929737
4255,202101,40.753091,-73.920603
4255.05,202102,40.682165,-73.95399
4255.05,202102,40.682166,-73.95399
4255.05,202102,40.68216564,-73.95399026
4256,202101,40.767666,-73.910963
4257,202101,40.750181,-73.919998
4258,202101,40.754795,-73.917014
4258.07,202102,40.68199,-73.99079
4258.07,202102,40.68199044270703,-73.99079024791718
426,201310,40.71754834,-74.01322069
426,202003,40.719,-74.013
4260,202101,40.769673,-73.906018
4261,202101,40.774306,-73.908335
4262,202101,40.752372,-73.925384
4263,202101,40.763422,-73.914142
4263.12,202102,40.68186,-73.959432
4264,202101,40.755763,-73.912715
4265,202101,40.758057,-73.909831
4266,202101,40.760083,-73.907107
4266.03,202102,40.683116,-73.997853
4266.03,202102,40.683116,-73.997852
4266.03,202102,40.6831164,-73.99785267
4267,202101,40.762507,-73.902534
4268,202101,40.753441,-73.912402
4269,202101,40.754164,-73.908906
427,201310,40.70251526,-74.01427023
427,201405,40.701907,-74.013942
4270,202101,40.754176,-73.900318
4271,202101,40.757525,-73.901614
4272,202101,40.771203,-73.903865
4273,202101,40.769219,-73.901001
4275,202101,40.783956,-73.916894
4278.03,202102,40.682601,-73.938037
4279,202012,40.756265,-73.964179
428,201310,40.72467721,-73.98783413
